sigma1,sigma2,mu1,mu2,logit_p
1.039707689,0.212403041,8.408830781,10.12450761,-3.516094685
0.719297448,0.207754169,8.036360888,10.12803632,-2.921228164
0.985165263,0.208654694,7.995455411,10.12296509,-2.741768582
1.057121863,0.213917148,7.65947607,10.1411738,-2.406609107
1.459219147,0.206911459,7.869043443,10.1334846,-2.744936121
1.144853804,0.207497362,8.382338077,10.13068815,-3.184017311
0.954526357,0.218360062,8.010933558,10.12391588,-3.120804234
0.64569223,0.21059734,8.161256452,10.13508643,-2.925296318
0.71893318,0.208250815,7.821650941,10.12204095,-3.041130626
0.857211796,0.211511491,8.195804552,10.12935316,-2.867351579
0.794644112,0.216092783,8.143779292,10.13924366,-2.968537054
2.536666747,0.206791523,8.44449102,10.14151656,-2.276557315
1.004767551,0.209192653,7.865164907,10.11400677,-3.026881971
0.797867354,0.211814112,8.270634109,10.12901501,-3.048327578
1.822409028,0.219712581,7.302082319,10.14195476,-2.637243024
0.870533622,0.222301524,7.862229248,10.14590563,-2.754559764
0.834789121,0.21535052,7.985223324,10.12479867,-2.820319054
0.759157562,0.215010241,8.206010259,10.14075695,-3.312546707
0.716389116,0.205239731,8.097599156,10.12466808,-3.060524814
0.63291731,0.215328788,8.130657788,10.13020998,-2.873685284
0.914606838,0.213745454,8.058098041,10.12747586,-3.027826533
0.583104194,0.204077426,8.469391869,10.12933526,-3.181097866
1.553371612,0.196783157,8.649870051,10.1233122,-2.574360236
0.933934991,0.218229385,7.719687197,10.14295171,-2.633090293
0.883014163,0.216037312,7.909305991,10.13072787,-2.614438193
3.355090114,0.201008146,9.143930526,10.13298907,-1.737488674
0.705568716,0.216544612,8.392038936,10.13356532,-3.065756455
1.437349026,0.216701586,7.922303914,10.13620796,-2.744782529
1.122747116,0.207955645,7.984696155,10.13381959,-2.745712464
0.771611441,0.213827309,8.200638616,10.14480152,-3.065266963
0.904217601,0.219048223,7.879049619,10.13136124,-3.025805918
0.842841065,0.215649543,8.432612003,10.1388975,-3.204336282
1.37614569,0.215681731,8.300587023,10.13311143,-3.033177084
0.865324093,0.212655399,7.973161012,10.13449363,-2.937268572
0.674494114,0.209340442,8.397444776,10.12278403,-3.188720912
0.822776443,0.205302357,8.138327955,10.12809741,-2.837427719
0.93739909,0.2117872,7.91085428,10.12817547,-3.048381449
0.891023287,0.225022755,8.005570476,10.1333965,-3.219396021
0.796248027,0.214545058,7.922926112,10.13694007,-2.895851552
0.903906775,0.205852015,8.286774809,10.12236114,-3.060206357
1.22568302,0.215395422,7.401454527,10.13700093,-2.550321743
0.570667186,0.222910221,8.02703197,10.14020379,-2.91322322
1.235953186,0.216361172,7.244406063,10.13901781,-2.503470165
0.888870431,0.211088742,8.091179088,10.12804334,-2.985293456
0.903492566,0.215467124,8.133233388,10.1318452,-2.831518298
1.462581946,0.209339378,8.345243069,10.12594295,-2.852666517
1.10296718,0.20830998,7.835948005,10.13312875,-2.946273796
2.064968552,0.206847202,8.089718433,10.13326524,-2.707349228
0.750575659,0.217364548,7.972821191,10.13277066,-3.092031152
0.747870804,0.217087102,8.187825502,10.13104862,-3.131815143
0.970933355,0.215973816,7.847233568,10.14054076,-2.944983528
0.798857111,0.215988916,8.106924489,10.12545543,-3.235868334
1.098928787,0.204374594,8.147887245,10.12250562,-2.981785043
0.645553851,0.207561208,8.313296362,10.13369969,-3.125385655
1.016251052,0.206558479,8.177504444,10.12808492,-3.221276744
1.027938477,0.218565895,7.74156744,10.13480575,-2.746505066
0.684637182,0.212937781,8.086694953,10.13130263,-3.593206205
0.92346415,0.216496637,8.197511611,10.12325852,-3.356336218
0.85216796,0.216160917,7.918872366,10.13364451,-2.984530703
1.320020629,0.214699177,7.359248886,10.1389951,-2.533922999
1.028019704,0.211827375,7.730127594,10.13069999,-2.742257944
1.094673171,0.207499266,7.902749876,10.12948435,-2.888722035
0.908809249,0.215808771,8.078569882,10.13482099,-3.123084808
1.092793274,0.211508252,8.148871191,10.13032589,-2.889227607
0.765221276,0.216916887,8.137330261,10.13265394,-2.621900748
0.655969428,0.206523896,8.294946963,10.12005306,-3.13952498
0.505845701,0.210165625,8.53281578,10.13140756,-3.453504077
0.780513469,0.22599149,7.995534041,10.14198049,-2.793024539
1.017710155,0.216576854,7.936794812,10.13504081,-2.786835977
0.768145463,0.220257544,8.049989481,10.14211592,-3.020082249
0.930887367,0.220466959,7.87825885,10.13971188,-3.185450751
0.778784601,0.227089279,8.067860748,10.14431854,-3.226588939
1.432985162,0.214900001,8.174482606,10.12637819,-2.784843716
0.644674962,0.225213471,8.128593407,10.14133394,-3.0801875
0.89295611,0.218021974,7.856972792,10.12564677,-3.10743787
0.929093843,0.214457937,7.650121934,10.1280611,-2.709597685
0.984417528,0.206149296,8.001341272,10.1330337,-2.966819489
0.505045224,0.210301,8.119275064,10.12540799,-3.366380032
1.050572473,0.220116339,7.930184872,10.13604464,-3.015920524
1.467232356,0.215785172,7.895029536,10.13666089,-3.000393329
1.219840462,0.209864156,7.952152513,10.13488875,-3.042448798
1.046417804,0.215711122,7.730470131,10.1200215,-3.035933784
0.861000465,0.219189652,8.114400425,10.14195303,-3.122677325
1.140035098,0.205223372,8.417185685,10.12671137,-2.827929407
1.431464218,0.211858634,7.632504496,10.14626451,-2.526559895
0.872885544,0.207133901,7.990691454,10.12756937,-3.169519291
1.409836973,0.217650775,7.792285215,10.13434309,-2.764409043
0.979116991,0.216681625,7.816758268,10.12828326,-3.037937385
1.107647026,0.21233313,8.292520429,10.14003513,-3.118914696
0.934218907,0.21390333,7.745439835,10.13031527,-2.853819661
1.435089925,0.210036788,8.086599736,10.13433165,-2.948048859
1.087440538,0.212293605,8.055148006,10.13264736,-2.888706791
1.268807518,0.215334665,8.606348441,10.13567601,-2.913435384
0.947479734,0.217395152,7.547428645,10.12355203,-2.944625371
0.718985272,0.213100642,8.068992789,10.13357687,-2.834124109
1.160521002,0.213999852,7.743870909,10.12899644,-2.788746295
2.468886766,0.21190693,7.635615961,10.1496389,-2.246057945
0.718275768,0.214125383,8.196807934,10.12998085,-3.087969197
0.606484902,0.215623761,8.061351934,10.12270074,-3.20382218
0.856362971,0.209887638,8.042478844,10.13279514,-2.964839786
0.639468032,0.217939513,8.482474787,10.13512794,-3.091522575
0.891827134,0.201628219,8.357169174,10.13094575,-2.729447733
0.779751735,0.21904426,8.231344876,10.13865434,-2.97181596
0.903205371,0.201510517,8.711708621,10.12901672,-2.887917105
0.569139847,0.204677244,8.417133353,10.12344836,-3.37908974
0.710554763,0.221972982,7.923314667,10.13415427,-2.918795635
0.683473854,0.21351577,8.11431827,10.12767698,-2.877602977
1.04541865,0.210549546,7.749121364,10.11898267,-2.832397311
1.001875152,0.213248901,7.682935346,10.12841609,-2.767580217
1.150329184,0.209268349,7.891399591,10.12367818,-3.178573324
0.782805,0.222427063,8.126890243,10.14415841,-2.709508604
2.148917856,0.209736501,9.17900686,10.13445084,-2.327901957
0.96041586,0.208829204,7.740407324,10.1334853,-2.640167955
0.990067332,0.214495462,7.751785936,10.13372899,-2.719845097
0.845618761,0.221656579,7.647159124,10.13423423,-2.485357942
0.839655637,0.208593451,8.106370784,10.13083089,-2.996099914
0.537279747,0.211425023,8.351475075,10.12788798,-3.27660864
0.785235154,0.218914934,7.832541657,10.1355269,-3.146350816
0.869877975,0.205969534,8.317359566,10.12275746,-2.972375293
1.687532761,0.203638612,9.177231637,10.12925522,-2.488649923
0.72748706,0.206409796,8.404826191,10.1374838,-3.171113528
1.279811908,0.208561017,8.083592835,10.13067045,-3.122809427
0.994732645,0.203448279,7.751613811,10.14103476,-2.530119237
0.945234756,0.203888932,8.064272469,10.12923055,-3.096668281
1.04081022,0.204702829,8.018653414,10.12874948,-2.62118796
0.83521279,0.216389003,7.793701095,10.13242175,-2.722799279
0.792643578,0.214418144,7.88555648,10.12912384,-3.191711352
0.787055055,0.210520018,8.245243104,10.12332576,-3.187553758
0.882354518,0.21216498,8.084206819,10.14220609,-2.696615416
0.875915719,0.215294197,8.048461542,10.12753701,-2.946439112
0.992998519,0.211367424,7.971172038,10.13377406,-2.850539024
0.865948644,0.199355384,8.168977745,10.12725506,-2.956412932
1.012571209,0.215199796,7.718464974,10.12932324,-2.869194944
1.076059262,0.21929841,7.999213673,10.14289776,-2.822710374
0.999728311,0.215267097,7.895589254,10.13112289,-2.876732529
1.461222342,0.210183792,7.825813473,10.1372826,-2.650345098
0.878095918,0.217352696,8.000533813,10.11771592,-3.132845117
0.925796399,0.20782998,7.960475059,10.13084921,-2.726036022
0.710647026,0.206123322,8.212288582,10.12229881,-2.876948955
0.862902942,0.216908226,7.947703115,10.12947463,-2.981831215
1.138539807,0.2116068,7.830247934,10.12022063,-2.759259593
0.782837072,0.209988175,8.310645668,10.13461295,-2.703830692
3.296720017,0.218817894,7.652298501,10.14065626,-1.993237448
0.926763609,0.20020332,7.909636525,10.12435285,-2.820773987
1.436983701,0.211721091,7.865876159,10.14126735,-2.664656527
0.721072893,0.20813787,8.36997779,10.12644197,-2.989460788
1.09521128,0.210872199,8.268870616,10.13087389,-3.134975271
2.224999143,0.203529023,8.833145919,10.12731044,-2.321729441
1.34189523,0.21740804,7.645048802,10.1330909,-2.877472896
0.812314527,0.208894858,8.550861195,10.12985781,-3.276087715
0.733362935,0.21372137,7.627442407,10.12671142,-2.664010387
0.845091638,0.211615793,8.054848533,10.13354125,-2.944202555
0.809837993,0.213808371,8.253355751,10.13445516,-2.906854554
0.853548002,0.203112814,8.019906224,10.126514,-2.529801558
0.934993584,0.208666898,7.913229059,10.12769758,-2.87036741
0.997298697,0.21422969,8.107732795,10.13158214,-2.979688727
0.936578794,0.211034641,7.800302481,10.12997756,-2.567723593
1.284562103,0.208809952,8.226211224,10.13416057,-2.810025607
0.799725921,0.219716274,8.107812122,10.1322314,-3.148115896
0.682767739,0.213778696,7.848801787,10.13967804,-2.666522254
1.365730867,0.199027202,7.968934366,10.11605883,-2.588707294
0.928949809,0.209435409,7.941816465,10.12297837,-2.884171911
0.856175175,0.210586215,7.95071047,10.12631355,-2.627659347
0.581308351,0.198841955,8.449910763,10.12644441,-2.944793337
0.644997576,0.209634598,8.011105398,10.13364108,-2.702625176
0.857562287,0.211405565,8.199394578,10.12944408,-3.200833293
0.893375847,0.216170023,7.935528528,10.13582535,-2.95499184
0.62849876,0.208940162,8.325167251,10.12820057,-3.309504757
0.868176472,0.217355852,8.217073326,10.13603372,-3.355180997
0.934774313,0.214860295,8.178517991,10.12706888,-2.841990169
0.878779359,0.21401228,8.102215456,10.13934039,-2.945557282
1.331577565,0.205823257,8.727938643,10.1325495,-2.930870352
0.726574554,0.214316433,8.333859097,10.12789596,-3.25979755
0.90700114,0.214182434,7.763931636,10.11961913,-2.883899078
0.797039521,0.208534076,8.020411301,10.12849691,-2.640609188
0.939980199,0.213071623,7.756525817,10.12177046,-2.604188568
1.414165623,0.215539035,7.442646612,10.13554868,-2.436121522
0.880747449,0.209747207,8.05539188,10.13809623,-3.078048664
1.102659697,0.213035878,7.808597049,10.12863639,-2.783927419
1.109178926,0.209490221,7.746164119,10.12311406,-2.924037995
1.015405751,0.212623936,8.011126089,10.12943082,-3.189725582
0.70484079,0.216056021,8.272214538,10.13058571,-3.053324519
0.926050363,0.215167953,8.31189959,10.12889841,-2.848529734
0.980142039,0.207061722,8.076449201,10.1284879,-3.323442601
1.296838004,0.215415323,7.773104648,10.13627318,-2.878814542
0.844822968,0.201506834,8.320482874,10.13228253,-2.878143823
0.749138209,0.215184012,8.278859437,10.13409943,-3.139901745
0.554065875,0.204574882,8.350752017,10.11428825,-3.270588252
0.982437212,0.210687733,8.080989818,10.12736794,-3.16624635
0.617106271,0.219725783,8.414889057,10.13103576,-3.026705895
0.749277397,0.220947931,8.02305723,10.14555542,-2.779910718
1.020498445,0.204388506,7.870072055,10.13004505,-2.600414584
1.474104803,0.20561728,7.692940038,10.12570018,-2.619415604
1.320638548,0.210332237,7.837762609,10.1328215,-2.802302154
0.944910294,0.21267551,7.911486902,10.13602126,-2.493459613
0.645149949,0.212277229,8.23269027,10.14260386,-3.012408128
0.841604667,0.211194549,8.16978907,10.12916598,-2.973904387
0.7283977,0.215280651,7.917465771,10.12490063,-3.06297123
1.901871984,0.209870167,8.357475507,10.13355962,-2.687779014
1.031988561,0.207849058,8.135770075,10.13397825,-3.068489306
0.859296103,0.207585904,7.970705765,10.12809009,-3.129383376
0.848597817,0.217831158,7.967309445,10.13567784,-2.602373561
0.754648009,0.216735543,8.037360357,10.13847367,-2.665728159
0.580001491,0.210649779,8.18066629,10.13552666,-2.943695262
1.647989199,0.216647241,7.807249555,10.13714809,-2.838572513
1.227723747,0.20655652,7.763863635,10.13478942,-2.731953809
0.502698326,0.215324178,8.249112556,10.12953099,-3.419171412
0.850800608,0.214404273,7.914481962,10.13415887,-2.989725568
1.199678045,0.210308512,8.156137639,10.12700028,-3.099439402
0.774388193,0.213957228,8.133157902,10.13445509,-3.160944084
1.094228205,0.220359595,7.699228055,10.1396889,-2.712603393
1.150961645,0.21869642,7.542214139,10.13223715,-2.732665928
0.894329916,0.212678798,8.207132008,10.13607897,-2.606728454
0.71316074,0.206205417,8.356576065,10.12867493,-3.024025948
0.764568373,0.215589989,7.932144979,10.13059839,-3.064711276
0.985743873,0.214828188,8.260100658,10.13652329,-2.964855983
1.199363964,0.217083943,8.056265218,10.14991758,-2.823481211
0.821426793,0.216930287,7.792239664,10.1316783,-2.686281869
0.801970775,0.215251783,8.098676172,10.12429138,-3.125072665
0.768678221,0.22422252,7.883176192,10.14169921,-2.85051008
1.217066807,0.214295671,7.713254046,10.12743216,-3.148736454
0.937455589,0.216239485,8.011729094,10.129677,-3.196365007
0.803608938,0.214384389,7.965787178,10.12688178,-2.966140289
0.784858885,0.207756443,8.131352248,10.12704633,-2.736845338
0.714110262,0.220403568,7.97707728,10.13119607,-3.045266852
1.673746363,0.210613497,7.587520287,10.12835031,-2.599299083
1.520011883,0.205049095,8.046686881,10.13236012,-2.931056126
1.066439397,0.202201615,7.715143804,10.12840299,-2.523313586
0.985082037,0.209669819,7.691129786,10.1348167,-2.494887746
0.664679806,0.214684581,8.046305732,10.1302254,-3.096219519
0.678731385,0.213677588,8.174056679,10.13038693,-3.070200423
0.995744211,0.210049713,7.636852814,10.12290523,-2.900659948
0.965944767,0.208160608,8.207722014,10.13601224,-3.059475349
1.066736683,0.22406432,7.724023576,10.13610446,-2.82181398
0.690548438,0.202491358,8.268014762,10.12224057,-2.541935641
0.768039854,0.215115684,8.175230927,10.12661681,-3.170900484
0.770579459,0.214239808,8.185764795,10.1269337,-3.175852147
1.363423344,0.203235997,8.793369626,10.11731225,-3.033513638
1.192465023,0.209046014,7.771522262,10.13045776,-3.251874648
0.591347598,0.218527891,8.413915863,10.13533141,-3.101887583
0.863655901,0.214056593,7.962957638,10.12954348,-2.798205979
0.894580498,0.214709561,8.300543598,10.13394535,-3.393288124
0.787143553,0.206299924,8.362088646,10.13025956,-2.779047301
0.685789244,0.215520373,8.185318794,10.14024084,-3.024945848
1.33025902,0.21130553,7.911420119,10.12986589,-2.553547773
0.777572211,0.21147952,8.023762274,10.13092137,-2.962343704
0.909088209,0.20809228,8.107737686,10.12897827,-2.748211591
0.695303673,0.215195711,8.144506799,10.12619133,-2.921694269
1.071244346,0.216764992,8.108539518,10.13510632,-3.200411846
0.932979786,0.209248914,8.149736697,10.12761951,-3.159490072
1.078745609,0.206169701,7.905424922,10.13208261,-2.713389009
0.768202412,0.214506663,7.798463529,10.12949427,-2.643411335
0.730180108,0.212086775,8.075209693,10.12193545,-3.017129218
0.726960792,0.215124693,8.051659609,10.13649465,-2.929949889
0.73270567,0.217755714,8.213559079,10.14034841,-3.103063981
0.796179691,0.212272035,7.944909087,10.12650139,-3.241530983
0.765904656,0.219164005,7.956481886,10.14350264,-2.919740957
1.371110674,0.211170228,7.857970325,10.13233704,-2.696600129
1.410518922,0.217832464,7.700667781,10.13562827,-2.787822391
0.999102315,0.212644736,7.919251037,10.13023008,-2.961228641
0.526186007,0.216114151,8.343281684,10.12367752,-3.305862697
0.760247496,0.213809096,8.133800575,10.12955147,-3.308188024
0.814676905,0.213949115,7.595416407,10.14218431,-2.723192661
0.961075784,0.218347334,8.21750202,10.14254822,-2.94583717
1.421899068,0.214509977,7.62535418,10.13423973,-2.466258565
0.660191434,0.208496282,8.181429681,10.12125522,-2.936498652
0.875666876,0.216660996,7.839931356,10.13617631,-2.819424759
1.362835907,0.210155181,7.41117887,10.11919791,-2.661109179
0.890265381,0.214086328,8.233046977,10.13290797,-3.074654262
1.039400753,0.212862549,7.748898777,10.13788232,-2.755281443
1.097993265,0.213053218,7.365297691,10.13431299,-2.745083719
0.949913886,0.211002545,8.392628522,10.13200768,-3.248261659
1.068575885,0.21746915,7.568080853,10.13778345,-2.464018066
1.126482364,0.21062548,7.588888594,10.13098872,-2.528292331
0.946596058,0.214563493,8.043952844,10.14107137,-2.915433362
0.882122538,0.213873678,7.833912072,10.14225625,-2.88489262
0.76183468,0.2045741,8.024282519,10.11814383,-2.891677156
0.76242829,0.211325579,8.177944602,10.12985484,-3.128859493
0.957716924,0.205107925,8.263472399,10.14116102,-3.022623717
0.797699033,0.211247984,8.343460653,10.13658673,-2.888746464
0.778779484,0.216170052,8.234368649,10.13619165,-3.31122661
0.762895837,0.213660349,8.020436292,10.1407242,-3.121662308
0.9895428,0.204601915,8.000385541,10.12710191,-2.903973186
0.952080324,0.214050415,7.703113404,10.12745137,-2.977148
0.970735666,0.214282718,7.78867526,10.1266513,-2.852639036
0.951349899,0.218447174,7.832751039,10.13918993,-2.40322123
1.040831049,0.220180083,7.737863829,10.14197846,-2.80664073
0.992526018,0.209739206,8.153715667,10.12915727,-3.000096925
0.742936231,0.217071356,7.850773146,10.12913124,-2.797812955
0.614262763,0.222135875,8.05488105,10.13851914,-2.922651724
0.65664582,0.203082268,8.388542201,10.12939358,-3.063876166
0.852523662,0.208106312,8.00204466,10.13126294,-3.086590711
1.094470636,0.218955136,8.160448447,10.13924719,-3.272305156
1.139786553,0.215594308,7.326113002,10.12922899,-2.58387083
0.950379797,0.21521847,7.812478687,10.13194917,-2.75552627
0.952682966,0.212494382,8.1958755,10.13987771,-2.866386388
1.165772351,0.212328624,7.806621538,10.15228438,-2.639363355
